0.60069,0.148234
0.63355,0.147734
0.66642,0.147723
0.6973,0.144775
0.72817,0.142807
0.75706,0.138391
0.79191,0.133484
0.81681,0.126621
0.84271,0.116821
0.86562,0.108
0.88554,0.099181
0.90247,0.087915
0.92139,0.076647
0.93733,0.060975
0.95227,0.047261
0.9692,0.033057
0.98314,0.016406
1.00207,0.001222
